Compound_Id	Well_Id	Is_Ref	Conc_uM	Rel_Cell_Count	Induction	Cluster_AKT_PI3K_MTOR	Cluster_Aurora	Cluster_BET	Cluster_DNA_Synth	Cluster_HDAC	Cluster_HSP90	Cluster_LCH	Cluster_Na_K-ATPase	Cluster_Protein_Synth	Cluster_Pyrimidine_Synth	Cluster_Tubulin	Cluster_Uncoupler	Cluster_High	Cluster_Sim	Trivial_Name	Known_Act	Chiral	Smiles
281007	281007:04:02_10.00	True	10.0	51	58.2	0.0	39.2	15.0	0.0	25.3	60.4	22.0	10.4	47.6	0.0	50.0	10.9	HSP90	60.4	Taxol, Paclitaxel.	antitumor agent, promotes assembly of microtubules and inhibits tubulin disassembly process, antineoplastic.	True	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
246711	246711:08:04_10.00	True	10.0	103	9.5	0.0	0.0	67.4	0.0	63.0	40.5	69.4	31.4	49.9	0.0	72.1	55.3	Tubulin	72.1	Troglitazone	Troglitazone is a PPAR.g. agonist, with EC50s of 550 nM and 780 nM for human and murinePPAR.g. receptor, respectively.	False	Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
382156	382156:02:08_10.00	True	10.0	87	69.9	0.0	0.0	60.9	0.0	57.3	35.9	57.5	22.8	66.3	0.0	72.9	42.6	Tubulin	72.9	CHIR-99021	CHIR-99021 (CT99021) is a potent and selective GSK-3.a./.b. inhibitor with IC50s of 10 nM and 6.7 nM. CHIR-99021 shows >500-fold selectivity for GSK-3 over CDC2, ERK2 and other protein kinases. CHIR-99021 is also a potent Wnt/.b.-catenin signaling pathway activator. CHIR-99021 enhances mouse and human embryonic stem cells self-renewal. CHIR-99021 induces autophagy.	False	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1
407875	407875:01:03_10.00	True	10.0	51	73.2	0.0	0.0	72.9	0.0	69.2	14.1	76.9	40.1	70.1	0.0	78.7	54.9	Tubulin	78.7	Piperlongumine	Piperlongumine is a natural alkaloid isolated from Piper longum Linn, possesses ant-inflammatory, antibacterial, antiangiogenic, antioxidant, antitumor, and antidiabetic activities. Piperlongumine induces ROS, and induces apoptosis in cancer cell lines. Piperlongumine shows anti-cardiac fibrosis activity, suppresses myofibroblast transformation via suppression of the ERK1/2 signaling pathway.	False	COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
394208	394208:01:06_10.00	True	10.0	76	71.0	0.0	0.0	59.7	0.0	58.1	17.9	84.4	18.7	39.2	0.0	65.7	46.2	LCH	84.4	AZ191	AZ191 is a potent inhibitor that selectively inhibits DYRK1B with IC50 of 17 nM.	False	COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1
381944	381944:01:11_10.00	True	10.0	88	52.8	9.2	0.0	65.9	0.0	64.8	11.3	86.6	30.7	21.1	0.0	61.4	58.7	LCH	86.6	PI-103	PI-103 is a potent PI3K and mTOR inhibitor with IC50s of 8 nM, 88 nM, 48 nM, 150 nM, 20 nM, and 83 nM for p110.a., p110.b., p110.d., p110.g., mTORC1, and mTORC2. PI-103 also inhibits DNA-PK with an IC50 of 2 nM. PI-103 induces autophagy.	False	Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
392896	392896:01:08_10.00	True	10.0	94	18.1	67.1	0.0	22.5	20.7	19.3	16.2	47.2	0.0	12.1	5.4	24.5	61.0	AKT_PI3K_MTOR	67.1	Alpelisib	Alpelisib (BYL-719) is a potent, selective, and orally active PI3K.a. inhibitor. Alpelisib (BYL-719) shows efficacy in targeting PIK3CA-mutated cancer. Alpelisib (BYL-719) also inhibits p110.a./p110.g./p110.d./p110.b. with IC50s of 5/250/290/1200 nM, respectively. Antineoplastic activity.	True	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
392636	392636:02:06_10.00	True	10.0	77	9.3	0.0	37.6	14.7	32.5	11.1	8.6	26.4	12.1	0.0	0.0	55.4	9.8	Tubulin	55.4	MK-5108	MK-5108 is a highly potent and specific inhibitor of Aurora A kinase with an IC50 value of 0.064 nM.	False	O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1
408116	408116:01:02_10.00	True	10.0	103	21.2	0.0	0.0	29.1	0.0	27.7	44.2	52.3	5.3	6.2	0.0	42.9	10.7	LCH	52.3	Rimonabant (Hydrochloride)	potent and selective cannabinoid CB1 receptor antagonist (Ki = 1.98 nM). Also acts as an inverse agonist reversing adenylyl cyclase inhibition by WIN 55,212-2 (Cat.No. 1038) (IC50 = 48 nM). Displays no activity at CB2 receptors. Reduces food intake and body weight in orally dosed non-obese Wistar rats.	False	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
408407	408407:01:04_10.00	True	10.0	86	7.1	17.1	14.7	0.0	69.7	0.0	28.9	17.2	0.0	0.0	49.2	8.3	0.0	DNA_Synth	69.7	BI-1347	BI-1347 is a potent CDK8 inhibitor extracted from patent WO2017202719A1, product I-003, has an IC50 of 1.1 nM.	False	CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1
351488	351488:03:07_10.00	True	10.0	92	83.6	0.0	0.0	73.0	0.0	67.9	12.5	82.9	31.5	56.0	0.0	76.1	54.7	LCH	82.9	MK-2206 (dihydrochloride)	MK-2206 dihydrochloride (MK-2206 (2HCl)) is an orally active allosteric AKT inhibitor with IC50s of 5 nM, 12 nM, and 65 nM for AKT1, AKT2, and AKT3, respectively. MK-2206 dihydrochloride induces autophagy.	False	NC1(c2ccc(-c3nc4ccn5c(O)nnc5c4cc3-c3ccccc3)cc2)CCC1
392654	392654:02:06_10.00	True	10.0	75	31.6	27.8	49.3	0.0	81.9	0.0	4.7	0.0	0.0	0.0	78.4	0.0	0.0	DNA_Synth	81.9	BMS-265246	BMS-265246 is a potent and selective CDK1/2 inhibitor for CDK1/cyclin B and CDK2/cyclin E with IC50 of 6 nM and 9 nM, respectively. IC50 Value: 6 nM(for CDK1/cyclin B); 9 nM(for CDK2/cyclin E)Target: CDK1/2in vitro: BMS-265246 inhibits the activity of Cdk4/cycD (IC50 = 0.23 uM) and prevents A2780 Cytox with IC50 of 0.76 uM. BMS-265246 when bound to Cdk2, shows the inhibitor resides within the ATP purine binding site and forms important H-bonds with Leu83 on the protein backbone. BMS-265246 represents the most potent Cdk/Cdk2 selective analogue from this chemotype. A recent study shows that BMS-265246 inhibits cell proliferation with EC50 ranging from 0.293 uM-0.492 uM in HCT-116 cells. After treatment of BMS-265246, the dominant cell populations are G2-arrested cells having 4N DNA content, large round nuclei, and low DNA intensity.in vivo:	False	CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12
382120	382120:02:04_10.00	True	10.0	91	45.9	0.0	0.0	66.5	0.0	62.9	45.5	73.7	21.6	45.9	0.0	75.4	53.7	Tubulin	75.4	DMH-1	DMH-1 is a potent and selective BMP inhibitor with IC50s of 27/107.9/<5/47.6 nM for ALK1/ALK2/ALK3/ALK6, respectively.	False	CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
382142	382142:01:03_10.00	True	10.0	74	31.1	65.7	0.0	0.0	92.4	0.0	1.8	0.0	0.0	0.0	63.2	0.0	0.2	DNA_Synth	92.4	CD437	CD437 is a selective Retinoic Acid Receptor .g. (RAR.g.) agonist.	False	O=C(O)c1ccc2cc(-c3ccc(O)c(C45CC6CC(CC(C6)C4)C5)c3)ccc2c1
382138	382138:01:03_10.00	True	10.0	101	12.3	45.8	8.5	0.0	77.0	0.0	8.2	0.0	0.0	0.0	71.6	0.0	0.0	DNA_Synth	77.0	PD0325901	PD0325901 (PD325901) is an orally active, selective and non-ATP-competitive MEK inhibitor with an IC50 of 0.33 nM. PD0325901 exhibits a Kiapp of 1 nM against activated MEK1 and MEK2. PD0325901 suppresses the expression of p-ERK1/2 and induces apoptosis. PD0325901 has anti-cancer activity for a broad spectrum of human tumor xenografts.	True	O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
382163	382163:01:03_10.00	True	10.0	106	10.4	0.0	0.0	83.1	0.0	81.5	13.8	76.9	45.2	62.5	0.0	67.9	74.0	BET	83.1	Ceramide	Ser/Thr protein phosphatase activator.	True	CCCCCCCCCCCCC/C=C/[C@H](O)[C@H](CO)NC(C)=O
382141	382141:01:03_10.00	True	10.0	100	7.1	0.0	0.0	41.8	0.0	38.0	0.0	33.0	22.6	38.6	0.0	41.2	28.9	BET	41.8	AM580	AM580 is a selective RAR.a. agonist with IC50 and EC50 of 8 nM and 0.36 nM, respectively. 	False	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
382167	382167:01:03_10.00	True	10.0	98	5.0	0.0	47.5	21.3	3.1	20.1	15.9	26.8	9.5	25.1	0.0	47.6	0.0	Tubulin	47.6	RepSox	Potent and selective inhibitor of the TGF-ß type I receptor/ALK5 (IC50 values are 4 and 23 nM for TGF-ß type I receptor autophosphorylation and binding respectively). Selective for TGF-ß type I receptor over a range of kinases, including p38 MAPK, JNK1 and GSK3 (IC50 > 16 ¿M). Enhances the efficiency of cellular reprogramming; replaces Sox2 by inducing Nanog expression.; Identification of 1,5-Naphthyridine Derivatives as a Novel Series of Potent and Selective TGF-.beta. Type I Receptor Inhibitors.    J Med Chem (2004),  47(18),  4494-4506.	False	Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1
382129	382129:01:03_10.00	True	10.0	100	7.1	65.1	0.0	0.0	73.1	0.0	0.0	0.0	0.0	0.0	80.8	0.0	0.0	Pyrimidine_Synth	80.8	Dexamethasone	anti-inflammatory glucocorticoid, induces differentiation of human MSCs.	True	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
408119	408119:01:03_10.00	True	10.0	75	26.8	60.4	11.3	0.0	97.6	0.0	0.0	0.0	0.0	0.0	73.7	0.0	0.0	DNA_Synth	97.6	Gemcitabine HCl, LY188011	it has been used to treat pancreatic cancer and has demonstrated effective anti-tumor activity. Gemcitabine HCl is a DNA synthesis inhibitor with IC50 of 50 nM, 40 nM, 18 nM and 12 nM in PANC1, MIAPaCa2, BxPC3 and Capan2 cells, respectively. Gemcitabine induced NF-?B activity in BxPC-3, PANC-1, and MIA PaCa-2 cells and decreased the level of the NF-?B inhibitor I?Ba in BxPC-3 and PANC-1 cells. Treatment of BxPC-3 cells with low dose Gemcitabine for 48 hours results in a dose-dependent increase in NF-?B binding. In contrast, NF-?B DNA binding is decreased in BxPC-3 cells treated with the higher Gemcitabine doses for 48 h; however, 24-h treatment with these higher doses increases NF-?B binding in BxPC-3 cells.	True	Nc1ccn([C@@H]2O[C@H](CO)C(O)C2(F)F)c(=O)n1
382172	382172:01:03_10.00	True	10.0	93	7.3	0.0	11.9	0.0	14.5	12.8	33.9	14.6	0.0	5.4	12.8	4.8	0.0	HSP90	33.9	(±)-Blebbistatin	enhances survival of human pluripotent stem cells, selective inhibitor of myosin II ATPase activity.	False	Cc1ccc2c(c1)C(=O)C1(O)CCN(c3ccccc3)C1=N2
382173	382173:01:03_10.00	True	10.0	98	6.2	0.0	0.0	40.1	0.0	37.9	30.5	52.1	12.6	29.6	0.0	48.0	17.7	LCH	52.1	WIKI4	WIKI4 is a potent tankyrase inhibitor with an IC50 of 26 nM for TNKS2. WIKI4 potently inhibits Wnt/.b.-catenin signaling and that its half-maximal response dose is 75 nM. WIKI4 mediates its effects on Wnt/.b.-catenin signaling by inhibiting the enzymatic activity of TNKS2. WIKI4 is cytotoxic to SCLC cells with an IC50 value of 0.02 uM.	False	COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1
382155	382155:01:03_10.00	True	10.0	74	46.6	32.6	0.0	29.8	0.0	24.7	68.4	36.6	10.6	41.0	0.0	52.7	50.1	HSP90	68.4	BIO-acetoxime	selective GSK-3a/ß inhibitor, inhibits CD8+ T cell effector differentiation.	False	CC(=O)O/N=C1C(=C2\C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1
382165	382165:01:03_10.00	True	10.0	88	30.7	69.0	0.0	0.0	91.5	0.0	9.5	0.0	0.0	0.0	89.6	0.0	0.0	DNA_Synth	91.5	IQ 1	enables Wnt/ß-catenin-driven expansion of ESCs, prevents spontaneous differentiation.	False	CC(=O)c1ccc(/N=N/C(C(N)=O)=C2/NC(C)(C)Cc3ccccc32)cc1
404608	404608:01:15_10.00	True	10.0	76	33.3	26.7	0.0	61.2	0.0	58.1	11.9	46.0	46.0	45.4	0.0	62.3	95.7	Uncoupler	95.7	FCCP	FCCP is an uncoupler of oxidative phosphorylation (OXPHOS) in mitochondria. FCCP induces activation of PINK1 leading to Parkin Ser65 phosphorylation.	False	N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1
381945	381945:01:12_10.00	True	10.0	102	46.5	0.0	0.0	74.7	0.0	77.3	37.8	63.5	34.6	61.0	0.0	63.7	66.8	HDAC	77.3	Purmorphamine	Purmorphamine (Shh Signaling Antagonist VI) is a smoothened/Smo receptor agonist with an EC50 of 1 uM.	False	c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1
351488	351488:02:11_02.00	True	2.0	97	25.7	70.4	0.0	2.7	45.4	7.0	27.6	51.9	0.0	0.0	29.8	7.1	26.0	AKT_PI3K_MTOR	70.4	MK-2206 (dihydrochloride)	MK-2206 dihydrochloride (MK-2206 (2HCl)) is an orally active allosteric AKT inhibitor with IC50s of 5 nM, 12 nM, and 65 nM for AKT1, AKT2, and AKT3, respectively. MK-2206 dihydrochloride induces autophagy.	False	NC1(c2ccc(-c3nc4ccn5c(O)nnc5c4cc3-c3ccccc3)cc2)CCC1
382120	382120:01:07_10.00	True	10.0	97	16.2	0.0	0.0	72.2	0.0	67.2	33.6	68.7	40.8	50.5	0.0	77.4	47.2	Tubulin	77.4	DMH-1	DMH-1 is a potent and selective BMP inhibitor with IC50s of 27/107.9/<5/47.6 nM for ALK1/ALK2/ALK3/ALK6, respectively.	False	CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
394206	394206:01:06_10.00	True	10.0	50	47.3	24.8	44.2	0.0	67.0	0.0	21.2	0.0	0.0	0.0	62.4	0.0	0.0	DNA_Synth	67.0	Cdk/Crk Inhibitor, RGB-286147, Cdk7 Inhibitor IV	A cell-permeable pyrazolo-pyrimidinone compound that acts as a potent, selective, and ATP-competitive inhibitor of Cdks (IC50 = 48 nM, 15 nM, 9 nM, 10 nM, 71 nM, and 9 nM for Cdk1/B, Cdk2/E, Cdk3/E, Cdk5/p35, Cdk7/H/MAT1, and Cdk9, respectively). It inhibits Cdk4/D1, Cdk6/D3, and GSK-3ß only at much higher concentrations (IC50 = 839 nM, 282 nM, and 754 nM, respectively) and exhibits little activity towards a panel of 60 other kinases. A broad-spectrum growth inhibitor toward tumor cells, but not non-transformed quiescent fibroblasts.	False	CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)nc(O)c12
286060	286060:01:16_10.00	True	10.0	97	20.4	0.0	0.0	59.2	0.0	59.7	9.7	82.9	25.6	9.3	0.0	61.0	22.8	LCH	82.9	Cyclopamine, V. californicum	it inhibits the Hedgehog signaling pathway with an IC50 of 46 nM, and blocks the activity of human Smo receptor expressed in CHO-K1 cells in [3H]Hh-Ag binding assay with an IC50 of 280 nM. Cyclopamine significantly inhibits Hedgehog pathway activity in a dose-dependent manner in gut-derived tumor cell lines expressing Patched (PTCH) mRNA, and induces growth inhibition of those tumor cell lines by 75-95% at the concentration of 3 µM, but ineffective towards the colon tumor cells without PTCH mRNA expression, suggesting the effects of Cyclopamine treatment are Hedgehog pathway related rather than generally cytotoxic. By blocking Hedgehog signaling through direct interaction with Smo, Cyclopamine (10 µM) inhibits the proliferation of SMOhigh Cyclopamine-responsive cell lines L3.6sl and Panc 05.04 by 75-80%, and increases the apoptosis by 2.5- to 3.5-fold, without affecting the BxPC3-SMOlow cell line. Cyclopamine treatment significantly decreases of Snail mRNA and increasea E-cadherin transcripts in the E3LZ10.7 cell line. Independent of inhibition of cell growth, Cyclopamine treatment significantly inhibits the invasive phenotype of Hedgehog-dependent L3.6pl cells, causing a >500-fold reduction in the number of transmigrating cells, but not that of the Hedgehog-independent cell line Panc-1.	False	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
407970	407970:01:04_10.00	True	10.0	92	31.3	0.0	0.0	60.7	0.0	62.1	22.0	85.9	20.1	30.2	0.0	60.8	31.8	LCH	85.9	A-395	A-395 is an antagonist of polycomb repressive complex 2 (PRC2) protein-protein interactions that potently inhibits the trimeric PRC2 complex (EZH2-EED-SUZ12) with an IC50 of 18 nM.	True	CN(C)[C@H]1CN(C2CCc3cccc(F)c32)C[C@@H]1c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1
407872	407872:01:06_10.00	True	10.0	104	22.3	22.6	0.0	0.0	9.1	0.0	50.3	26.8	0.0	0.0	29.3	6.4	0.0	HSP90	50.3	Erastin	a cell-permeable piperazinyl-quinazolinone compound that exhibits oncogene-selective lethality. Shown to bind mitochondrial voltage-dependent anion channels (VDAC) and alter its gating; rapidly induce an oxidative, non-apoptotic cell death in several human tumors harboring activating mutations in the RAS-RAF-MEK signaling (EC50 = 6.0 µM in BJ-TERT/LT/ST/RASV12 cells).; Yagoda, N., et al. 2007. Nature 447, 864.	False	CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O
390582	390582:02:12_02.00	True	2.0	97	26.3	0.0	0.0	78.6	0.0	72.4	13.9	85.1	33.6	54.7	0.0	73.6	69.6	LCH	85.1	PIK-93	PIK-93 is the first potent, synthetic PI4K (PI4KIII.b.) inhibitor with IC50 of 19 nM, and also inhibits PI3K.g. and PI3K.a. with IC50 of 16 nM and 39 nM, respectively.	False	CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1
407875	407875:01:07_10.00	True	10.0	52	58.0	0.0	18.4	58.2	0.0	58.7	16.9	67.1	37.8	54.2	0.0	73.2	34.4	Tubulin	73.2	Piperlongumine	Piperlongumine is a natural alkaloid isolated from Piper longum Linn, possesses ant-inflammatory, antibacterial, antiangiogenic, antioxidant, antitumor, and antidiabetic activities. Piperlongumine induces ROS, and induces apoptosis in cancer cell lines. Piperlongumine shows anti-cardiac fibrosis activity, suppresses myofibroblast transformation via suppression of the ERK1/2 signaling pathway.	False	COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
382120	382120:02:05_10.00	True	10.0	97	19.7	0.0	0.0	69.6	0.0	67.3	43.5	70.2	29.2	59.9	0.0	74.0	57.2	Tubulin	74.0	DMH-1	DMH-1 is a potent and selective BMP inhibitor with IC50s of 27/107.9/<5/47.6 nM for ALK1/ALK2/ALK3/ALK6, respectively.	False	CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
382156	382156:02:11_10.00	True	10.0	97	70.8	0.0	0.0	70.1	0.0	66.9	25.5	61.2	37.8	64.1	0.0	76.7	42.5	Tubulin	76.7	CHIR-99021	CHIR-99021 (CT99021) is a potent and selective GSK-3.a./.b. inhibitor with IC50s of 10 nM and 6.7 nM. CHIR-99021 shows >500-fold selectivity for GSK-3 over CDC2, ERK2 and other protein kinases. CHIR-99021 is also a potent Wnt/.b.-catenin signaling pathway activator. CHIR-99021 enhances mouse and human embryonic stem cells self-renewal. CHIR-99021 induces autophagy.	False	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1
392894	392894:01:10_10.00	True	10.0	58	19.3	10.2	77.8	0.0	45.9	0.0	39.8	0.0	0.0	0.0	44.1	0.0	0.0	Aurora	77.8	BX-795 hydrochloride	BX-795 was initially characterized as a potent inhbitor of 3-phosphoinositide-dependent kinase-1. Additional studies with BX-795 have shown that the molecule is also a potent dual inhibitor of IKKe and TBK1 which are known to regulate the expression of interferons via the phosphorylation of interferon regulatory factor 3 (IRF3).	False	O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1
404607	404607:01:10_10.00	True	10.0	73	45.9	62.8	0.0	0.0	82.5	0.0	26.1	0.0	0.0	0.0	93.8	0.0	0.0	Pyrimidine_Synth	93.8	Myxothiazol	it has been used as a complex IIIQo inhibitor in C. elegans cultures. It has also been used to analyze mitochondrial oxygen transport in rat cells. Myxothiazol, an antibiotic with activity against fungi and insects, is a strong inhibitor of mitochondrial cytochrome b/c1-segment of respiratory chain. Myxothiazol binds to the quinol oxidation (Qo) site of the bc1 complex, blocking electron transfer to the Rieske iron-sulfur protein in the mitochondrial respiratory chain. Oxygen consumption blockage leads to a cytostatic effect that could be reversed. Myxothiazol, as other Epothilones, which are known for their anti tumor activity, contains a thiazole ring that is formed by the incorporation of cysteine into the polyketide backbone.	True	CO/C(=C\C(N)=O)[C@H](C)[C@H](/C=C/c1csc(-c2csc([C@@H](C)/C=C/C=C/C(C)C)n2)n1)OC
407974	407974:01:04_10.00	True	10.0	97	19.2	0.0	0.0	36.6	0.0	43.1	44.2	41.6	18.8	21.2	0.0	48.4	16.1	Tubulin	48.4	GSK8814	it is a chemical probe for the ATAD2/2B bromodomain, with a binding constant pKd=8.1 as measured by ITC (Bamborough et al, 2016). GSK8814 displaces acetylated H4 peptide from the ATAD2 bromodomain with pIC50 =7.3 and is also active in BROMOscan with pKi=8.9. It is more than 100 fold selective over all other bromodomains in the BROMOscan. Importantly, it is more than 1000 fold selective over BRD4. GSK8814 shows cellular target engagement with an EC50 of 2 µM in a NanoBRET assay evaluating the interaction of the NanoLuc-ATAD2 bromodomain with histone H3.3-HaloTag.	True	CO[C@H]1CNC[C@@H](OCC2CCC(F)(F)CC2)[C@@H]1Nc1ncc(-c2cncc(C)c2)c2cc(C)c(=O)[nH]c12
156381	156381:02:02_10.00	True	10.0	96	5.5	46.7	0.0	0.0	66.0	0.0	7.7	0.0	0.0	0.0	46.7	10.1	23.3	DNA_Synth	66.0	Authipyrin	Authipyrin targets mitochondrial complex I directly, leading to the potent inhibition of mitochondrial respiration as well as autophagy.; Bioorg. Med. Chem. 2019, 27 (12), 2444-2448. https://doi.org/10.1016/j.bmc.2019.02.028	False	O=C(c1ccc2c(c1)OCCO2)C1CCN(c2ncnc3sccc23)CC1
382146	382146:01:04_10.00	True	10.0	88	33.5	0.0	0.0	59.6	0.0	72.1	26.3	75.3	41.7	31.3	0.0	53.4	48.6	LCH	75.3	SR 3677 dihydrochloride	SR-3677 is a potent ROCK inhibitor with an IC50 of 3 nM and 56 nM against ROCK-II and ROCK-I, respectively.	False	CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1
407891	407891:01:03_10.00	True	10.0	94	17.1	1.6	0.0	52.4	0.0	48.1	34.9	65.3	13.0	22.8	0.0	56.2	40.2	LCH	65.3	TH1217	dCTPP1 Inhibitor.	False	Cc1nc2c([N+](=O)[O-])c(Cl)c(Cl)cc2n1Cc1ccc([B-]23OC(=O)C[N+]2(C)CC(=O)O3)cc1
406475	406475:01:07_10.00	True	10.0	68	9.8	0.0	42.6	0.0	36.9	6.8	21.6	21.2	7.2	0.0	6.8	32.7	0.0	Aurora	42.6	 2,4-Dinitrochlorobenzene, CDNB, ;DNCB	it has been used as alkylating agent to evaluate the depletion of intracellular erythrocyte glutathione (GSH). 1-Chloro-2,4-dinitrobenzene on incubation with erythrocyte undergoes conjugation with erythrocyte glutathione (GSH) to form 2,4-dinitrophenyl-S-glutathione. It is an irreversible inhibitor of human thioredoxin reductase.	False	O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
280639	280639:03:03_10.00	True	10.0	99	17.6	0.0	0.0	66.9	0.0	64.4	11.0	83.0	32.5	14.8	0.0	60.6	31.4	LCH	83.0	ML-7 (hydrochloride)	ML-7 hydrochloride is a naphthalene sulphonamide derivative, potently inhibits MLCK (IC50=300 nM). ML-7 hydrochloride also inhibits YAP/TAZ.	False	O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1
407976	407976:01:04_10.00	True	10.0	102	8.5	0.0	0.0	54.2	0.0	59.2	29.9	79.6	0.0	36.9	0.0	54.9	31.1	LCH	79.6	PFI-5	it is a potent inhibitor of SMYD2 lysine methyltransferase. PFI-5 inhibits in vitro methylation of p53K370 with IC50 = 9 nM and has more than 100-fold selectivity over other histone methyltransferases and other non-epigenetic targets. PFI-5 inhibits the methylation of p53K370 in cells with IC50 = 0.9 µM.	True	Cc1cc2c(ncn2C2(C)CN(C(=O)c3ccn(CC4CCN([C@H]5C=CCCCC5)CC4)c3)C2)c(N)n1
407878	407878:01:05_10.00	True	10.0	91	5.7	59.0	26.4	0.0	79.1	0.0	10.9	0.0	0.0	0.0	87.2	0.0	0.0	Pyrimidine_Synth	87.2	Elesclomol	Elesclomol is an oxidative stress inducer that induces cancer cell apoptosis.	False	CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1
392896	392896:01:10_10.00	True	10.0	90	21.4	58.3	0.0	35.4	17.7	26.5	17.4	58.2	0.0	36.9	0.0	40.4	67.1	Uncoupler	67.1	Alpelisib	Alpelisib (BYL-719) is a potent, selective, and orally active PI3K.a. inhibitor. Alpelisib (BYL-719) shows efficacy in targeting PIK3CA-mutated cancer. Alpelisib (BYL-719) also inhibits p110.a./p110.g./p110.d./p110.b. with IC50s of 5/250/290/1200 nM, respectively. Antineoplastic activity.	True	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
382156	382156:01:05_10.00	True	10.0	93	74.6	0.0	0.3	73.5	0.0	70.1	24.3	65.5	38.7	66.4	0.0	79.3	44.2	Tubulin	79.3	CHIR-99021	CHIR-99021 (CT99021) is a potent and selective GSK-3.a./.b. inhibitor with IC50s of 10 nM and 6.7 nM. CHIR-99021 shows >500-fold selectivity for GSK-3 over CDC2, ERK2 and other protein kinases. CHIR-99021 is also a potent Wnt/.b.-catenin signaling pathway activator. CHIR-99021 enhances mouse and human embryonic stem cells self-renewal. CHIR-99021 induces autophagy.	False	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1
